#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2014-09-19T20:24:53 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ541c906b317d	
#INFO	-out.max=unlimited	
#INFO	queryParameters=12	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_RAJ,_DEJ
#-sort=_r
#-nav=cat:VII/118&tab:{VII/118/ngc2000}&key:source=VII/118/ngc2000&HTTPPRM:&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=VII/118/ngc2000
#-order=I
#-out=Name
#

#RESOURCE=yCat_7118
#Name: VII/118
#Title: NGC 2000.0 (Sky Publishing, ed. Sinnott 1988)
#Coosys	B2000:	eq_FK4 B2000
#Table	VII_118_ngc2000:
#Name: VII/118/ngc2000
#Title: The NGC 2000.0 Catalogue
#Column	_RAJ2000	(F6.2)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F6.2)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.dec]
#Column	Name	(A5)	NGC or IC designation (preceded by I)	[ucd=meta.id;meta.main]
_RAJ2000;_DEJ2000;Name
101.7252; +1.3167; 2282
101.7252; +1.3333;I2172
101.7502;-20.7333; 2287
101.8000;+74.2333; 2256
101.8002;+33.5667; 2274
101.8002;+33.6000; 2275
101.8252;-26.7333; 2295
101.9002; -3.1667; 2286
101.9002;-26.7500; 2292
101.9252;-26.7500; 2293
101.9500;+74.4833; 2258
101.9502;+33.4333; 2277
102.0752;+33.4000; 2278
102.1002;+33.4000; 2279
102.1502;-16.9167; 2296
102.1501;-64.2667; 2305
102.1502;-16.9000;I 452
102.2001;-64.3333; 2307
102.2502;-36.0000; 2298
102.2752;+33.2167; 2284
102.2752;-17.0333;I 453
102.3252;+41.0667; 2281
102.3502;+33.3500; 2285
102.5251;+60.8500; 2273
102.6752;+33.4333; 2288
102.6752;+33.4500; 2289
102.7002;+33.4333;I2173
102.7502;+33.4333; 2290
102.7502;+33.5333; 2291
102.7752; -7.0000; 2299
102.7752;+12.9000;I 454
102.8002;+33.5333; 2294
102.9502; +0.4667; 2301
102.9752; -7.0667; 2302
103.0500;+74.4333;I 450
103.2250;+74.4833;I 451
103.5002;-40.8667; 2310
103.6502; -7.1833; 2306
103.7502;+18.0167; 2304
104.0502;+45.5000; 2303
104.0502; -7.2000; 2309
104.4502; -4.5833; 2311
104.5002; -7.9500; 2313
104.6502;+45.2167; 2308
104.7002;+10.2667; 2312
104.7002; -7.7667; 2317
104.8752;-13.7000; 2318
104.9252; -7.7667; 2316
104.9252;+35.2833;I2175
105.0752;-30.1667;I 456
105.2752; +3.0667; 2319
105.6252;+50.6000; 2315
105.6252;-42.0500; 2328
105.6752;-28.7000; 2325
105.7751;-67.3833; 2348
105.8002; -8.3333; 2323
106.0502; +1.0500; 2324
106.0752;-11.3000; 2327
106.2752;-10.7000;I2177
106.4002;+50.6000; 2320
106.4752;+50.7667; 2321
106.4752;+50.5167; 2322
106.6502;-10.0833; 2335
106.8002;+27.3500; 2331
106.8752;+32.4667;I2176
106.9002;+32.5167;I2178
106.9252; -5.6167; 2338
107.0752;+18.7833; 2339
107.0752;-10.6500; 2343
107.0752;-13.1667; 2345
107.1002;+50.7333; 2326
107.1002;+35.1833; 2333
107.1502; -4.3167;I 466
107.2750;+75.3500;I2174
107.3002;+48.6167; 2329
107.3252;+20.5833; 2341
107.3502;+20.6333; 2342
107.3502; -0.8000; 2346
107.3502;+50.1500;I 457
107.3752;+50.2000; 2330
107.3752;+50.1833; 2332
107.4752;+50.2000; 2334
107.5002; -8.6167; 2349
107.5502;+44.4500; 2337
107.6250;+75.3333; 2314
107.6252;+50.1000;I 458
107.6502;+50.1833;I 459
107.6752;+50.2167;I 460
107.6752;+50.0833;I 461
107.7252;+50.1333;I 463
107.7502;+50.1667; 2340
107.7502;+50.1833;I 462
107.7502;+50.1500;I 464
107.8252;+26.3833;I2180
107.8752;+50.2500;I 465
108.1252;+47.1667; 2344
108.3002;+12.2500; 2350
108.3002;+19.0000;I2181
108.3752;-10.4833; 2351
108.4002;-24.1000; 2352
108.4994;+84.3833; 2268
108.5502;+18.9500;I2182
108.5752;-25.7333; 2354
108.6502;-10.3000; 2353
108.8751;+64.9333;I2179
109.0251;+64.7167; 2347
109.1501;-62.3500; 2369
109.2002;-17.0500; 2358
109.2252;+13.7833; 2355
109.2252;-20.4167;I2183
109.2752;+13.9667; 2356
109.3752;-13.1500;I 468
109.4002;+23.3667; 2357
109.4502;-15.6167; 2360
109.6002;-13.2167; 2361
109.6502;-13.2000; 2359
109.7002;-24.9500; 2362
110.0001;-63.0667; 2381
110.0252;-21.9333; 2367
110.2002; -7.5667; 2364
110.2502;-10.3833; 2368
110.3251;-69.0000; 2397
110.6252;+22.0667; 2365
110.6752;+21.5333;I2186
110.6752;+21.4833;I2187
110.6752;+21.5000;I2188
110.8002;+32.5000;I2185
110.8752;+46.0833;I 470
110.9752;-27.5167; 2380
110.9752;-27.5333; 2382
111.0002;-13.2667; 2374
111.2002;-20.9333; 2383
111.2252; -9.6667; 2377
111.2502;+23.7833; 2370
111.2502; +8.9167;I2189
111.2752;-21.0333; 2384
111.4002;+29.4833; 2371
111.4002;+29.5000; 2372
111.6252;+33.8000; 2373
111.6502;+23.0667; 2376
111.7491;+85.7500; 2276
111.7748;+80.1834; 2336
111.7752;+33.8167; 2375
111.7752;+13.5833; 2395
111.8502;+33.8333; 2378
111.8502;+33.8167; 2379
111.9751;-67.5667;I2202
112.0252;-11.7333; 2396
112.0751;-62.3667;I2200
112.1002;+33.8333; 2385
112.1002;-51.2500;I2195
112.1502;+33.7667; 2386
112.1502; +7.0333; 2394
112.1751;+69.0667; 2363
112.2002;+33.8167; 2388
112.2251;+69.2167; 2366
112.2502;+36.8667; 2387
112.2502;+33.8333; 2390
112.2752;+33.8500; 2389
112.3002;+33.8167; 2391
112.3002;+20.9167; 2392
112.3502;-13.9667; 2401
112.3500;+72.1334;I2184
112.4752; -0.2167; 2399
112.4752;+37.5167;I2190
112.5002;+34.0167; 2393
112.5002; -0.2167; 2400
112.4998;+79.8667;I 467
112.5251;-62.2500; 2417
112.5752;+24.4833; 2398
112.5752;+24.3000;I2191
112.7002; +9.6500; 2402
112.9002;-17.1833; 2409
112.9752;+18.3000; 2406
112.9752;+18.3500; 2407
112.9991;+85.7167; 2300
113.0502;+25.9167; 2405
113.3252;-13.1000; 2413
113.3252;-15.4500; 2414
113.3252;+31.3667;I2192
113.3252;+31.4500;I2193
113.4252;+31.3167;I2194
113.5252;+31.4000;I2196
113.5252;+23.9667;I2198
113.5752;+31.4000;I2197
113.6002; +8.5500; 2412
113.6502;+18.2833; 2411
113.7251;-69.2833; 2434
113.7252;+31.2167;I2199
113.7491;+85.5500;I 455
113.7502;+32.8334; 2410
113.9252;+11.6167; 2416
114.0502;+33.1167;I2201
114.0752;-20.6167; 2421
114.0751;-69.5333; 2443
114.1001;-69.5333; 2442
114.1252;+17.9000; 2418
114.1252;-47.6333; 2427
114.1502;-14.5000; 2422
114.2251;+65.6000; 2403
114.2252;+35.2500; 2415
114.2751;+65.7000; 2404
114.2752;-13.8667; 2423
114.5252;+38.8834; 2419
114.5752;-14.8667; 2425
114.6252;+21.5667; 2420
114.8002;-16.5167; 2428
114.8502;-16.3500; 2430
115.1250;+71.6500; 2408
115.1502;+34.2167;I2203
115.1752;+39.2334; 2424
115.2002;-31.6500; 2439
115.2252;-19.0833; 2432
115.3002;+34.2167;I2204
115.4502;-14.8167; 2437
115.4502;-14.7333; 2438
115.4752;-18.2167; 2440
115.6002; +9.2500;I 473
115.7502; +9.3167; 2433
115.8002;+52.8167; 2426
115.9002;+49.6500;I 471
115.9252;+52.3500; 2429
115.9502;+49.6000;I 472
116.0502;+31.6334; 2435
116.1502;-23.8667; 2447
116.1502;-24.6833; 2448
116.3000;-71.4000; 2466
116.3252;+53.0667; 2431
116.3502;-37.9667; 2451
116.4502;-34.3667;I2206
116.5252;+52.0667; 2436
116.5252;+26.4834;I 474
116.7252;+39.0334; 2444
116.7252;+39.0167; 2445
116.7252;+26.8834;I2205
116.8002;+30.5167;I 475
116.8252;+26.9167; 2449
116.8252;+26.9500;I 476
116.8502;-27.3333; 2452
116.8752;+27.0000; 2450
116.9502;-27.2333; 2453
117.1752;+54.6000; 2446
117.2502;-21.3000; 2455
117.4502;+33.9500;I2207
117.6252;+16.3667; 2454
118.0002; +9.5500; 2459
118.0252;+23.4667;I 477
118.0500;+73.0334; 2441
118.0752;-38.5500; 2477
118.1252;+27.5000;I2208
118.1502;-26.3833; 2467
118.4252;+26.4834;I 478
118.5252;+55.4834; 2456
118.5752; +4.4500; 2470
118.6002;+27.0000;I 479
118.6752;+55.5334; 2457
118.6752;-15.4167; 2478
118.7252;-24.3000; 2482
118.7752;-17.7167; 2479
118.8252;+26.7834;I 480
118.8502;+56.7167; 2458
118.9752;-27.9333; 2483
118.9752;-52.3000; 2502
118.9992;+85.1667;I 469
119.0002;+56.6834; 2461
119.0502;-30.0667; 2489
119.0501;+60.3000;I2209
119.1752;+56.6500; 2462
119.1752;+39.9334; 2476
119.1752; +7.4833; 2485
119.2001;-59.1167;I2220
119.2251;+60.3500; 2460
119.2752;+56.6667; 2463
119.2752;+56.6667;I2210
119.3002;+56.6834; 2464
119.3002;+23.7834; 2480
119.3252;+23.7667; 2481
119.4252;+56.7500; 2465
119.4252;+32.5667;I2211
119.4752;+52.8500; 2474
119.4752;+25.1500; 2486
119.5002;+56.3667; 2468
119.5002;+52.8500; 2475
119.5252;+56.6834; 2469
119.5752;+56.7500; 2471
119.5752;+25.1334; 2487
119.5751;-60.8667; 2516
119.6002;+56.6834; 2473
119.6002; +7.9833; 2491
119.6252;+37.7834; 2484
119.6502;+56.7000; 2472
119.6502; +8.0333; 2496
119.6502;-14.3667; 2501
119.7002; +7.5000; 2499
119.7502;+24.1500;I 481
119.7502;+32.6167;I2212
119.7502;+27.4667;I2213
119.8002;+27.0834; 2490
119.8002; -0.6333; 2494
119.8002; -0.6667;I 487
119.8502;+27.0334; 2492
119.8752; +5.6000;I2216
119.9002;+24.9667; 2498
119.9002;+24.9167;I2215
119.9502; +5.6167; 2504
119.9502;+25.3500;I 482
119.9752;+25.9167;I 483
119.9752;+26.6667;I 484
119.9752;+33.3000;I2214
120.0502;-10.7833; 2506
120.0752;+26.7000;I 485
120.0752;+26.6167;I 486
120.1002;+39.8334; 2493
120.1502;+39.8334; 2495
120.1502;+22.4000; 2503
120.1752;-19.0667; 2509
120.2002;+25.9000;I 488
120.2002;+27.5000;I2217
120.4002;+15.7167; 2507
120.4002;+26.0000;I 489
120.4002;+24.4334;I2218
120.4502;+56.5667; 2488
120.4752;+50.7334; 2500
120.5002; +8.5667; 2508
120.5502; +9.4833; 2510
120.5752;+56.9500; 2497
120.5752; +9.4000; 2511
120.6252; +9.4167; 2513
120.6252;-28.1833; 2520
120.6502;+27.4500;I2219
120.7002;+15.8167; 2514
120.7002;-12.3167; 2517
120.7752;+23.4000; 2512
120.8252;+25.8000;I 490
120.8502;+20.1834; 2515
120.9502;+26.5334;I 491
121.0002;+53.5667; 2505
121.2752;+37.4500;I2221
121.3002;+37.4834;I2222
121.3252;-28.1667; 2527
121.4002;-11.4333; 2525
121.4252;+26.1667;I 492
121.4502;+37.4667;I2223
121.4502;+37.4667;I2224
121.5252;+17.7167; 2522
121.5502;+12.5333;I2226
121.6002; +1.0333;I 494
121.6002;+35.9334;I2225
121.7252; +8.0167; 2526
121.7502;-29.9000; 2533
121.7752; +8.0333;I2228
121.8252;+51.1500; 2518
121.8252;+36.0334;I2227
121.8502;+39.2167; 2528
121.8502;+25.1000;I 493
121.9502;+17.8334; 2529
121.9752;+17.8167; 2530
122.0002;+51.1167; 2519
122.0002;+17.8167; 2531
122.0252;+39.1667; 2524
122.0752; +9.0000;I 495
122.2002;+57.7667; 2521
122.3502; +5.2667;I 498
122.4252;+25.8667;I 496
122.4252;+25.8834;I2229
122.5252;+24.8834;I 497
122.5502;+33.9500; 2532
122.6752;-12.8333; 2539
122.6752;-49.2667; 2547
122.7252;+25.6834;I2230
122.7502; +5.0833;I2231
122.8002;+25.2000; 2535
122.8252;+25.1834; 2536
122.8252;-12.9333; 2542
122.8502; +3.6167; 2538
123.1002;-37.6333; 2546
123.1502;-16.0500;I 500
123.2002;+26.3500; 2540
123.2252;+55.6667; 2534
123.2252;+36.2500;I2232
123.2502;+36.2500; 2543
123.3002;+46.0000; 2537
123.4002;+24.0834;I2235
123.4002;+24.0500;I2236
123.4502; -5.8000; 2548
123.4752;+35.5000;I2234
123.5002;+45.7334;I2233
123.5252;+24.6834;I2237
123.5252;+24.6667;I2238
123.5252;+23.8667;I2239
123.5502;+21.3500; 2545
123.6752;+49.0667; 2541
123.7002;+24.4667;I2240
123.7500;+73.5834; 2523
123.7752;+24.1334;I2241
123.8002;+24.1334;I2242
123.8252;+23.9667;I2243
123.8502;+24.5500;I2244
123.8752;+24.5334;I2245
124.0002;+23.8500;I2246
124.0252;+24.2000;I2247
124.0252;+23.1334;I2248
124.1252;+23.6334;I2250
124.1252;+21.4167;I2253
124.1502;+24.5000;I2249
124.1752;+23.9500;I2251
124.1752;+24.7000;I2252
124.1752;+24.7834;I2254
124.1752;+23.4500;I2255
124.2002;+24.1834;I2256
124.2752;-27.4667; 2559
124.3002;+23.6500;I2257
124.3252;+23.5834;I2258
124.3252;+23.5667;I2259
124.3502;+18.4500;I2262
124.3752;+24.6667;I2260
124.4002;+23.5167;I2261
124.4252;+20.9000; 2553
124.4252;+23.5834;I2263
124.4252;+18.4167;I2266
124.4502;+23.7167;I2264
124.4502;+24.2000;I2265
124.4752;+23.4667; 2554
124.5002; +0.7333; 2555
124.5002;-37.1000; 2568
124.5002;+24.7334;I2267
124.5002;+19.1000;I2270
124.5252;+24.8000;I2268
124.5252;+18.7334;I2272
124.5502;+23.0500;I2269
124.5502;+18.4000;I2273
124.5502;+18.6667;I2274
124.5502;+18.4167;I2275
124.6002;+24.5167;I2271
124.6252;+18.4834;I2276
124.6252;+18.6500;I2277
124.6502;-21.8167; 2564
124.6502;-30.6333; 2567
124.6502;+18.4667;I2278
124.6502;+18.5667;I2279
124.6752;-25.4833; 2566
124.6752;+18.4500;I2280
124.7002;+24.5334;I 501
124.7002;-25.3667;I2311
124.7252;-29.7333; 2571
124.7252;+18.9167;I2281
124.7502;+57.8000; 2549
124.7502;+18.6000;I2284
124.7752;+18.9167;I2285
124.7752;+18.9500;I2286
124.7752;+19.4000;I2287
124.7752;+18.5334;I2289
124.8002;+20.9167; 2556
124.8002;+21.4500; 2557
124.8252;+50.0167; 2552
124.8252;+24.8000;I2282
124.8252;+24.7834;I2283
124.8252;+23.7667;I2288
124.8252;+19.3167;I2290
124.8252;+18.5000;I2291
124.8502;+20.5000; 2558
124.8502;+19.5667;I2292
124.8502;+18.9834;I2294
124.8502;+18.4167;I2295
124.8752;+18.9000;I2296
124.9002; +4.6500; 2561
124.9002;+21.3834;I2293
124.9502;+22.0334; 2565
124.9752;+20.9834; 2560
125.0252;+18.3834;I2297
125.0252;+18.4000;I2298
125.0502;+19.3334;I2299
125.0502;+18.4167;I2300
125.0502;+18.4334;I2301
125.0752;+19.3500;I2302
125.0752;+19.4167;I2303
125.1002;+21.1334; 2562
125.1502;+21.0667; 2563
125.1502;+19.4334;I2304
125.1752;+19.4500;I2305
125.1752;+19.1167;I2306
125.1752;+19.4334;I2307
125.2002; -8.9500; 2574
125.2002;+18.3834;I2309
125.2002;+18.4667;I2310
125.2252;+19.3500;I2308
125.2252;+18.5167;I2312
125.2252;+18.5167;I2313
125.2752;-36.1833; 2579
125.2752;+18.7667;I2314
125.3002;+18.9167;I2315
125.3252;+19.7667;I2316
125.3502;+19.1334; 2572
125.3502;-13.3167; 2578
125.3502;+18.8500;I2317
125.3502; +3.1667;I2327
125.3752;+20.8667; 2569
125.3752;+20.9167; 2570
125.3752;+18.6167;I2318
125.4002;-30.3167; 2580
125.4002;+18.4834;I2319
125.4002;+18.6667;I2320
125.4250;+73.9834; 2544
125.4252;+18.4667;I2321
125.4252;+18.4834;I2322
125.4252;+18.6167;I2323
125.5002; +8.7500;I 502
125.5002;+19.2000;I2324
125.5252;+18.9167;I2325
125.5502; +3.2500;I 503
125.5502;+19.0167;I2326
125.5752;+19.6167;I2328
125.6002;+19.4000;I2329
125.6002;+18.8500;I2330
125.6502; +4.2500;I 504
125.6502;+19.6834;I2331
125.6752;+22.5500; 2577
125.6752;+19.9167;I2332
125.7002;+24.2834; 2575
125.7252;+25.7334; 2576
125.7502;+19.0834;I2333
125.7502;+18.6167;I2334
125.7752;+19.4167;I2335
125.8002; -5.0167; 2583
125.8002; -5.0000; 2584
125.8002;-32.9833; 2588
125.8252; +4.3667;I 505
125.8252;+18.5334;I2336
125.8252;+18.5334;I2337
125.8502; -4.9333; 2585
125.8502; +4.3000;I 506
125.8752;-29.5000; 2587
125.8752;+18.5834;I2342
125.9002;+21.3334;I2338
125.9002;+21.3334;I2339
125.9002;+18.7334;I2340
125.9252;+21.4334;I2341
125.9752;+19.0167;I2343
125.9752;+18.6500;I2344
126.0252;+19.9500;I2345
126.0502;+19.7000;I2346
126.0502;+18.7667;I2347
126.0502;-18.7667;I2367
126.0752;+19.0000;I2349
126.1002; -4.9333; 2586
126.1002;+20.5334;I2348
126.1252;+18.5834; 2581
126.1252; -8.7667; 2589
126.1252;+19.5500;I2350
126.1500;+74.0167; 2550
126.1502;+18.6000;I2351
126.1502;+18.6500;I2353
126.1752;+19.6000;I2352
126.1752;+18.6667;I2354
126.2000;+73.4167; 2551
126.2252;+20.4667;I2355
126.2502;+19.5000;I2356
126.2752; -0.6000; 2590
126.2752;+19.5167;I2357
126.2752;+19.5000;I2358
126.3002;+19.4500;I2360
126.3252;+20.3334; 2582
126.3252;+20.3334;I2359
126.3751;-68.1167; 2601
126.4002; -0.4500;I 507
126.4252;+27.8834;I2361
126.4252;+19.9500;I2362
126.4502;+19.4500;I2363
126.4752;+19.7667;I2364
126.5002;+19.8834;I2368
126.5752;+27.8667;I2365
126.5752;+27.8334;I2366
126.5752;+20.2334;I2369
126.5752;-13.3000;I2375
126.6002;+19.6334;I2370
126.6002;-13.3000;I2377
126.6002;-13.3000;I2379
126.6502;+19.8000;I2371
126.6752;+19.8834;I2372
126.7002;+17.3667; 2593
126.7252;+20.3667;I2373
126.7752;+25.9667; 2592
126.8252;+25.8667; 2594
126.8502;+17.2834; 2596
126.9252;+21.4834; 2595
127.0752;+30.4334;I2374
127.1002;+25.1167;I 508
127.1002;+30.4000;I2376
127.1002;+19.7834;I2381
127.1252;+30.4334;I2378
127.1502;+30.4167;I2380
127.1752;+22.0667;I2382
127.3751;-61.1000; 2609
127.4002;+30.6834;I2383
127.5002;+21.5000; 2597
127.5002;+21.4834; 2598
128.0002;+24.0000;I 509
128.0252; -2.1667;I 510
128.0502;+22.5667; 2599
128.2502;-12.3500;I 513
128.3252;+29.5500; 2604
128.3502;-16.1500; 2610
128.3502;-22.9667; 2613
128.4502;-13.1500; 2612
128.4752;+26.9834; 2607
128.6252;+32.4334;I2384
128.6502; -2.5333; 2615
128.7002;+52.7334; 2600
128.7002;+25.8167;I2386
128.7752;+37.2834;I2385
128.8002;+52.8334; 2602
128.8252;+28.4667; 2608
128.8502;+52.8500; 2605
128.8502; -2.0500;I 514
128.8752;+52.7834; 2603
128.8752;+25.0334; 2611
128.8752; -1.9000;I 515
128.9002; -1.8500; 2616
128.9002;-40.6667; 2626
128.9252;+52.8000; 2606
128.9252; -4.0500; 2617
128.9502; -1.8667;I 516
129.0502; +0.7000; 2618
129.0752; -2.0667;I 517
129.2752; +0.6833;I 518
129.3252;-29.9500; 2627
129.3499;+78.0334; 2591
129.3502;-55.1167; 2640
129.3752;+24.9500; 2620
129.4002;+28.7167; 2619
129.4252;+25.0000; 2621
129.5252;+19.7334; 2624
129.5752;+24.9167; 2622
129.6002;+25.7500; 2623
129.6002;+19.7000; 2625
129.6252;-34.7667; 2635
129.6502;+30.7834;I2387
129.7252;-46.2167; 2645
130.0002;+19.6334;I2388
130.0252;+19.9834; 2632
130.0502;-53.0667;I2391
130.1252;+23.5500; 2628
130.1502; +2.6000;I 519
130.1752; -4.1167; 2642
130.2000;+73.4834;I 511
130.2752;+19.7000; 2637
130.2752;-48.2000;I2395
130.3752; +4.9833; 2644
130.4252;+19.7167; 2643
130.4502;+19.7000;I2390
130.5502;-47.1500; 2660
130.6002;+37.2167; 2638
130.6502;+19.6667; 2647
130.6502;-44.9500; 2659
130.6752;+14.2834; 2648
130.7000;+72.9834; 2614
130.8252; -3.6167; 2652
130.8502;-32.6500; 2658
130.9002;+50.2000; 2639
131.0002;+11.7834; 2651
131.0252;+34.7167; 2649
131.1252;+18.2834;I2392
131.2252;-52.9667; 2669
131.2752;-33.8000; 2663
131.3500;+73.0334; 2630
131.3502; +9.6667; 2657
131.3752;-48.7834; 2670
131.4252;-15.1333; 2662
131.4992;+85.7167;I 499
131.5002;+12.6334; 2661
131.5002;-19.2833; 2665
131.5502;-41.8834; 2671
131.5502;-15.3500;I2403
131.6752;+17.6500;I2396
131.6752;+17.6667;I2397
131.6752;+17.7500;I2398
131.7002; +2.5500;I 521
131.7002;+28.1834;I2393
131.7750;+73.0000; 2631
131.7752;+28.2667;I2394
131.8000;+72.9834; 2629
131.8002;+12.6000; 2664
131.9502;+53.8667; 2656
131.9502;+18.9000;I2399
132.0000;+73.5334;I2389
132.0002;+38.1000;I2400
132.0250;+74.1000; 2633
132.0250;+72.9000; 2641
132.0252;+37.7500;I2401
132.0252;+31.8167;I2402
132.0252;+29.5000;I2404
132.0252;+17.7000;I2406
132.0252;+17.6167;I2407
132.0502;-14.2833; 2674
132.0752;+19.0167; 2667
132.0752;+19.0334;I2408
132.1000;+73.9667; 2634
132.1000;+73.6667; 2636
132.1002;+18.3334;I2409
132.1252;+19.0167;I2410
132.1252;+19.0500;I2411
132.1752;+37.2334;I2405
132.3002;+60.2167; 2654
132.3252;+19.0667; 2672
132.3502;+36.6834; 2668
132.3502;+19.0667; 2673
132.3502;+18.5500;I2412
132.3752;+18.7500;I2413
132.4502;+18.8000;I2414
132.5001;+70.3000; 2650
132.5002;+47.0500; 2666
132.5002;+19.0000; 2677
132.5002;+18.6500;I2415
132.5502;+11.3334; 2678
132.6000;+73.4667; 2646
132.6002;+11.8167; 2682
132.6252;+18.5667;I2416
132.8002;+18.8000;I2417
132.8502;+17.9500;I2418
132.8752;+47.5500; 2676
132.8752;+30.8667; 2679
132.8752;+30.8667; 2680
132.8752; +3.0833;I2420
132.9752;+53.6000; 2675
133.0502;+18.1000;I2419
133.1752;+33.4167; 2683
133.1752; -2.6167; 2690
133.3002; +9.1500;I 523
133.3752;+51.3167; 2681
133.3752;-59.2167; 2714
133.4250;+73.4834;I 520
133.6002; -4.9833; 2696
133.6002;+32.6834;I2421
133.6002;+20.2334;I2422
133.6252; -3.0833; 2695
133.6252;+57.1667;I 522
133.7002;+49.1334; 2684
133.7002;+39.5334; 2691
133.7002;+20.2334;I2423
133.7252;+49.1334; 2686
133.7502;+49.1500; 2687
133.7752; -3.0000; 2697
133.8002;+49.1500; 2689
133.8252;+49.1000; 2688
133.8999;+78.4167; 2653
133.8999;+78.2167; 2655
133.9002;+58.7334; 2685
133.9002; -3.1833; 2698
133.9252; -5.1000; 2700
133.9502; -3.4000;I2425
133.9752; -3.1500; 2699
133.9752; -3.0500; 2702
133.9752; -3.2833; 2703
134.0002; -3.0000; 2705
134.0252; -3.3667; 2708
134.0502; -3.0667; 2707
134.0752; -2.5833; 2706
134.0752; -3.2667; 2709
134.2002;+39.3834;I2424
134.2252;+39.3667; 2704
134.2502;+52.0667; 2692
134.2502;+51.3500; 2693
134.2502;+51.3334; 2694
134.2502;-24.6667; 2717
134.3252;+17.2834; 2711
134.3252; +2.9167; 2713
134.4002; +3.0833; 2716
134.5502;-19.1833;I 524
134.6252; +2.9000;I2426
134.7002; -3.7167; 2722
134.7252; +6.3000; 2718
134.7252; -4.7667; 2721
134.7752;+53.7667; 2701
134.8002;+11.1667; 2720
134.8752;+44.9167; 2712
134.9502;+55.6834; 2710
135.0502; +3.1833; 2723
135.0752;+35.7334; 2719
135.1002;-45.9000; 2736
135.2502;+35.7667; 2724
135.2502;+37.8667;I2427
135.2752;+11.0834; 2725
135.2752; -3.3833; 2727
135.3252; -1.8667;I 525
135.3752; +3.7167; 2729
135.4502;+11.0667; 2728
135.5252; +8.3000; 2731
135.5252; -3.7333; 2733
135.5752;+16.8334; 2730
135.6502;+25.9334; 2735
135.6502;+10.8334;I 526
135.7502;+16.8334; 2734
135.8002;+30.5834;I2428
135.9502;+29.3000;I2429
135.9752;+21.9000; 2737
135.9752;+21.9667; 2738
135.9993;+85.5001;I 512
136.0752;+18.2667; 2741
136.1252;+27.9500;I2430
136.1252;+14.6000;I2431
136.1502;+18.2500; 2745
136.1502; +5.5167;I2432
136.1752;+18.4667; 2744
136.2252;+59.9334; 2726
136.2502;+25.0000; 2743
136.2502;-19.0833; 2754
136.3252;+18.4334; 2747
136.3502;+18.3167; 2749
136.3502;-19.0500; 2758
136.3502;-19.1667;I2436
136.3752;+18.2500; 2751
136.3752;-19.0333; 2757
136.3752;+22.6167;I2433
136.3752;-19.2000;I2437
136.4252;+25.4334; 2750
136.4252;+18.3334; 2752
136.5002;+51.7500; 2739
136.5002;+35.3667; 2746
136.5252;+51.7334; 2740
136.7002;-15.5000; 2763
136.7002;+26.2667;I2435
136.7751;-69.9500;I2448
136.8002;+25.3334; 2753
136.8002;+37.2000;I2434
136.8752;+18.4334; 2761
136.9002;+60.4834; 2742
136.9002; +3.3833; 2765
136.9252;-23.6167; 2772
136.9752;+41.7167; 2755
137.0249;+78.0834; 2715
137.0752;+21.4500; 2764
137.1502;+37.6167; 2759
137.1502;+32.5834;I2439
137.2002;+29.8667; 2766
137.2502;+53.8500; 2756
137.2501;-67.9334; 2788
137.3502;+15.8000;I 528
137.4002;+33.1167; 2770
137.4002; +7.1833; 2773
137.4002;+37.5834;I 527
137.4502;+50.4334; 2762
137.5002;+22.8667;I2441
137.5252;+50.4167; 2767
137.5252;+22.8500;I2442
137.5752; +7.0333; 2775
137.6002;+50.4500; 2769
137.6252;+50.4000; 2771
137.6502;+18.7000; 2774
137.6752; +7.2000; 2777
137.8752;-14.8167; 2781
137.8752;+28.8167;I2443
137.9002;+60.0334; 2768
138.0001;-64.8667; 2808
138.0502;+44.9500; 2776
138.0752;+35.0167; 2778
138.0752;+35.0500; 2779
138.0752;-24.1667; 2784
138.1002;-42.4334; 2792
138.1752;+34.9167; 2780
138.2002;+30.2334;I2444
138.3002;+31.8000;I2445
138.3499;+79.1834; 2732
138.3752;+28.9667;I2446
138.3752;+28.7500;I2447
138.4002;+29.9834; 2783
138.4250;+76.4834; 2748
138.4251;-69.3334; 2836
138.5002;+12.1500; 2786
138.5001;-69.6334; 2822
138.5001;+73.4334;I2438
138.5252;+40.1167; 2782
138.7502;+29.7334; 2789
138.7502;+19.7167; 2790
138.7502;+17.6000; 2791
138.8002;+40.9167; 2785
138.8002;+30.0000;I2449
138.8252;+11.8834;I 530
138.8751;+73.4667;I2440
138.9002;-63.0667; 2842
138.9250;+76.3834; 2760
138.9252;+25.4500;I2450
138.9252;+23.4834;I2451
